cool_time,cat_time,post_cooling_nbar,cat_visibility_sq,qfi_reduced,qfi_per_total_prep_time
0.1,3.8000000000000003,9.048374180359595,0.8316651914005015,192.3573855639744,49.322406554865225
0.1,3.9000000000000004,9.048374180359595,0.8210395481363908,200.0176441772746,50.00441104431865
0.1,4.0,9.048374180359595,0.8100440365626839,207.58073310284956,50.629447098255994
0.1,4.1,9.048374180359595,0.7986844572299591,215.02363135937227,51.19610270461246
0.1,4.2,9.048374180359595,0.7869677577149241,222.32323968026267,51.703078995409925
0.1,4.3,9.048374180359595,0.7749020329881259,229.45647718200962,52.149199359547644
0.1,4.3999999999999995,9.048374180359595,0.7624965208479557,236.4003820406652,52.53341823125894
0.1,4.5,9.048374180359595,0.7497615922390413,243.13221562825186,52.85482948440258
0.1,4.6,9.048374180359595,0.736708736302092,249.62956950523872,53.112674362816755
0.1,4.7,9.048374180359595,0.7233505400339291,255.87047461239442,53.306348877582174
0.1,4.8,9.048374180359595,0.7097006624706258,261.83351195597396,53.435410603259996
0.1,4.9,9.048374180359595,0.6957738033431905,267.4979240351226,53.49958480702452
0.1,5.0,9.048374180359595,0.681585666193848,272.8437262203417,53.49876984712583
0.1,5.1,9.048374180359595,0.6671529159813945,277.8518172576196,53.43304178031146
0.1,5.2,9.048374180359595,0.6524931312460541,282.5040880450954,53.302658121716114
0.1,5.3,9.048374180359595,0.6376247509473665,286.7835278085869,53.10806070529387
0.1,5.4,9.048374180359595,0.6225670161325384,290.67432678959966,52.84987759810903
0.1,5.5,9.048374180359595,0.6073399066369781,294.1619745550999,52.52892402769641
0.1,5.6,9.048374180359595,0.5919640730629607,297.2333530428736,52.14620228822344
0.1,5.7,9.048374180359595,0.5764607643261174,299.8768234700914,51.70290059829162
0.1,5.8,9.048374180359595,0.5608517511021975,302.0823062560493,51.20039089085582
0.1,5.9,9.048374180359595,0.5451592455478691,303.8413531431437,50.64022552385728
0.1,6.0,9.048374180359595,0.5294058177086947,305.1472107430106,50.02413290869026
0.1,6.1,9.048374180359595,0.5136143090643637,305.994874787362,49.35401206247775
0.1,6.2,9.048374180359595,0.4978077436953115,306.3811344251669,48.63192609923284
0.1,6.3,9.048374180359595,0.4820092375855193,306.30460597911065,47.860094684236046
0.1,6.4,9.048374180359595,0.4662419066031541,305.76575565424565,47.04088548526856
0.1,6.5,9.048374180359595,0.4505287737233442,304.7669107797832,46.17680466360352
0.1,6.6,9.048374180359595,0.4348926760753989,303.3122592603125,45.27048645676306
0.1,6.7,9.048374180359595,0.419356172409871,301.40783701446827,44.32468191389239
0.1,6.8,9.048374180359595,0.40394145158869293,299.06150328618105,43.34224685306972
0.1,6.9,9.048374180359595,0.38867024270399014,296.2829038249941,42.3261291178563
0.1,7.0,9.048374180359595,0.3735637274279023,293.08342204627786,41.279355217785614
0.1,7.1,9.048374180359595,0.3586424551866968,289.47611839818467,40.20501644419232
0.1,7.2,9.048374180359595,0.3439262617376335,285.47565827846523,39.10625455869387
0.1,7.3,9.048374180359595,0.32943419170641997,281.0982289593644,37.98624715667087
0.1,7.4,9.048374180359595,0.31518442561681953,276.3614460912351,36.84819281216468
0.1,7.5,9.048374180359595,0.30119421191220214,271.2842504637844,35.69529611365584
0.1,7.6,9.048374180359595,0.28747980443180043,265.8867958064952,34.53075270214223
0.1,7.7,9.048374180359595,0.27405640576250206,260.1903285053425,33.35773442376186
0.1,7.8,9.048374180359595,0.2609381168405302,254.2170602000482,32.17937470886686
0.1,7.9,9.048374180359595,0.24813789312683127,247.99003430353113,30.99875428794139
0.1,8.0,9.048374180359595,0.23566750762589406,241.532987551718,29.818887352063953
0.1,8.1,9.048374180359595,0.22353752096066143,234.87020774646643,28.642708261764202
0.1,8.2,9.048374180359595,0.2117572586567735,228.0263888961057,27.473058903145265
0.1,8.3,9.048374180359595,0.20033479572827256,221.02648498633368,26.31267678408734
0.1,8.4,9.048374180359595,0.18927694859478625,213.89556362837237,25.164183956279103
0.1,8.5,9.048374180359595,0.1785892742978059,206.65866083106613,24.030076840821643
0.1,8.6,9.048374180359595,0.16827607692171836,199.34063812888712,22.912717026308865
0.1,8.7,9.048374180359595,0.15834042106443938,191.96604326868112,21.814323098713768
0.1,8.8,9.048374180359595,0.1487841521435652,184.55897561476553,20.736963552220846
0.1,8.9,9.048374180359595,0.13960792326758786,177.14295737521266,19.682550819468073
0.1,9.0,9.048374180359595,0.13081122834855588,169.7408116825309,18.65283644862977
0.2,0.1,8.187307530779819,0.9989978358355941,0.39006058155440837,1.3002019385146943
0.2,0.2,8.187307530779819,0.9979807081851274,0.868928581059195,2.1723214526479873
0.2,0.30000000000000004,8.187307530779819,0.9969327137638704,1.665804035640687,3.331608071281374
0.2,0.4,8.187307530779819,0.9958380184850693,2.779566255142491,4.632610425237485
0.2,0.5,8.187307530779819,0.9946808636386143,4.20894438237517,6.012777689107387
0.2,0.6,8.187307530779819,0.9934455745706368,5.952467437347581,7.4405842966844755
0.2,0.7000000000000001,8.187307530779819,0.9921165718391074,8.008414851039317,8.898238723377018
0.2,0.8,8.187307530779819,0.9906783848160943,10.374767588337521,10.374767588337521
0.2,0.9,8.187307530779819,0.9891156677018555,13.049159981236762,11.862872710215237
0.2,1.0,8.187307530779819,0.9874132179093955,16.028832414371042,13.357360345309202
0.2,1.1,8.187307530779819,0.9855559967705432,19.310585025298433,14.854296173306487
0.2,1.2000000000000002,8.187307530779819,0.9835291525060532,22.890732601560185,16.3505232868287
0.2,1.3000000000000003,8.187307530779819,0.9813180453927147,26.76506087523973,17.843373916826483
0.2,1.4000000000000001,8.187307530779819,0.9789082750500472,30.9287844333902,19.33049027086887
0.2,1.5000000000000002,8.187307530779819,0.9762857097579093,35.37650647910546,20.809709693591444
0.2,1.6,8.187307530779819,0.9734365177043228,40.10218069298978,22.278989273883212
0.2,1.7000000000000002,8.187307530779819,0.97034720005009,45.09907545813688,23.736355504282567
0.2,1.8000000000000003,8.187307530779819,0.9670046256834545,50.35974072325101,25.179870361625497
0.2,1.9000000000000001,8.187307530779819,0.9633960675242077,55.87597778801895,26.607608470485214
0.2,2.0,8.187307530779819,0.9595092402223991,61.638812302054255,28.017641955479206
0.2,2.1,8.187307530779819,0.9553323390822719,67.63847077346581,29.408030771072088
0.2,2.2,8.187307530779819,0.9508540800273592,73.86436088513942,30.776817035474753
0.2,2.3000000000000003,8.187307530779819,0.9460637404079733,80.30505591595158,32.12202236638063
0.2,2.4000000000000004,8.187307530779819,0.940951200437747,86.9482835601635,33.4416475231398
0.2,2.5000000000000004,8.187307530779819,0.9355069850316177,93.78091943098252,34.73367386332685
0.2,2.6,8.187307530779819,0.9297223058038274,100.7889855235627,35.99606625841525
0.2,2.7,8.187307530779819,0.9235891029713439,107.95765389839828,37.22677720634423
0.2,2.8000000000000003,8.187307530779819,0.9171000868957536,115.27125582802407,38.423751942674684
0.2,2.9000000000000004,8.187307530779819,0.9102487789853346,122.71329662808736,39.58493439615721
0.2,3.0000000000000004,8.187307530779819,0.9030295516688768,130.26647636813902,40.70827386504344
0.2,3.1,8.187307530779819,0.8954376671440621,137.9127166278917,41.791732311482335
0.2,3.2,8.187307530779819,0.8874693145960568,145.63319343123868,42.83329218565843
0.2,3.3000000000000003,8.187307530779819,0.87912164557657,153.4083764530823,43.83096470088065
0.2,3.4000000000000004,8.187307530779819,0.8703928072302045,161.21807455311938,44.7827984869776
0.2,3.5000000000000004,8.187307530779819,0.8612819730536249,169.04148764633123,45.68688855306249
0.2,3.6,8.187307530779819,0.8517893708740757,176.85726487226907,46.54138549270238
0.2,3.7,8.187307530779819,0.8419163077372419,184.6435689745862,47.34450486527851
0.2,3.8000000000000003,8.187307530779819,0.8316651914005015,192.3781467489926,48.09453668724815
0.2,3.9000000000000004,8.187307530779819,0.8210395481363908,200.03840536229282,48.789854966412875
0.2,4.0,8.187307530779819,0.8100440365626839,207.60149428786778,49.42892721139709
0.2,4.1,8.187307530779819,0.7986844572299591,215.0443925443905,50.010323847532675
0.2,4.2,8.187307530779819,0.7869677577149241,222.3440008652809,50.53272746938202
0.2,4.3,8.187307530779819,0.7749020329881259,229.47723836702784,50.99494185933952
0.2,4.3999999999999995,8.187307530779819,0.7624965208479557,236.4211432256834,51.395900701235526
0.2,4.5,8.187307530779819,0.7497615922390413,243.15297681327007,51.734675917717034
0.2,4.6,8.187307530779819,0.736708736302092,249.65033069025694,52.010485560470194
0.2,4.7,8.187307530779819,0.7233505400339291,255.89123579741263,52.22270118314543
0.2,4.8,8.187307530779819,0.7097006624706258,261.8542731409922,52.37085462819844
